step,price,action,action_name,q_hold,q_buy,q_sell
1330,326.0012512207031,1,BUY,21949.3,21959.39,21951.05
1331,327.9762268066406,2,SELL,21966.908,21951.11,21967.02
1332,327.5481262207031,0,HOLD,21955.113,21949.938,21948.443
1333,331.3716735839844,2,SELL,21958.598,21961.945,21972.89
1334,327.3924865722656,1,BUY,21917.996,21935.84,21927.74
1335,332.35430908203125,1,BUY,21930.62,21955.25,21942.746
1336,332.74346923828125,1,BUY,21947.646,21950.895,21949.398
1337,329.69818115234375,1,BUY,21948.633,21954.957,21950.383
1338,327.29522705078125,2,SELL,21958.277,21962.361,21972.57
1339,330.0971374511719,1,BUY,21949.367,21959.848,21951.121
1340,326.1180419921875,1,BUY,21976.564,21998.1,21988.182
1341,330.2236022949219,1,BUY,22018.814,22040.348,22030.432
1342,332.3737487792969,1,BUY,22009.47,22031.008,22021.09
1343,330.93389892578125,0,HOLD,21957.615,21949.703,21948.209
1344,329.8149719238281,0,HOLD,21971.732,21948.377,21953.09
1345,331.0019836425781,1,BUY,21923.348,21944.016,21932.785
1346,328.8323669433594,0,HOLD,21921.582,21916.967,21907.312
1347,327.0811462402344,0,HOLD,21850.766,21850.766,21850.766
1348,321.1950378417969,1,BUY,21850.766,21898.873,21850.766
1349,320.11517333984375,0,HOLD,21850.766,21850.766,21850.766
1350,322.52783203125,1,BUY,21850.766,21919.037,21850.766
1351,325.1450500488281,0,HOLD,21850.766,21850.766,21850.766
1352,316.9337158203125,0,HOLD,21850.766,21850.766,21850.766
1353,316.4959411621094,0,HOLD,21850.766,21850.766,21850.766
1354,308.30413818359375,0,HOLD,21850.766,21850.766,21850.766
1355,310.68768310546875,0,HOLD,21850.766,21850.766,21850.766
1356,317.54669189453125,0,HOLD,21850.766,21850.766,21850.766
1357,315.6203308105469,0,HOLD,21850.766,21850.766,21850.766
1358,313.48968505859375,0,HOLD,21850.766,21850.766,21850.766
1359,313.849609375,0,HOLD,21850.766,21850.766,21850.766
1360,319.9205627441406,0,HOLD,21850.766,21850.766,21850.766
1361,318.1498718261719,0,HOLD,21850.766,21850.766,21850.766
1362,323.5008850097656,0,HOLD,21850.766,21850.766,21850.766
1363,323.94842529296875,0,HOLD,21850.766,21850.766,21850.766
1364,325.0768737792969,0,HOLD,21850.766,21850.766,21850.766
1365,323.8608093261719,0,HOLD,21850.766,21850.766,21850.766
1366,324.88232421875,0,HOLD,21850.766,21850.766,21850.766
1367,323.8024597167969,0,HOLD,21850.766,21850.766,21850.766
1368,324.43487548828125,1,BUY,21850.766,21950.887,21912.725
1369,321.0588073730469,2,SELL,21906.7,21901.312,21924.742
1370,326.507080078125,1,BUY,21850.766,21908.986,21850.766
1371,327.4800720214844,0,HOLD,21850.766,21850.766,21850.766
1372,327.63580322265625,1,BUY,21911.172,21930.102,21922.047
1373,327.71356201171875,1,BUY,21903.922,21924.049,21915.23
1374,331.12847900390625,0,HOLD,21974.064,21947.943,21957.68
1375,331.9942932128906,1,BUY,21916.402,21934.465,21926.41
1376,335.1756591796875,0,HOLD,21850.766,21850.766,21850.766
1377,332.9867248535156,1,BUY,21850.766,21929.018,21900.086
1378,331.77056884765625,1,BUY,21903.441,21921.164,21911.775
1379,335.9831848144531,0,HOLD,21920.047,21917.346,21907.691
1380,333.3467102050781,1,BUY,21850.766,21896.076,21850.766
1381,335.41845703125,1,BUY,21890.504,21913.45,21890.09
1382,338.5450134277344,0,HOLD,21850.766,21850.766,21850.766
1383,338.7106018066406,2,SELL,21908.191,21928.629,21957.555
1384,340.8048400878906,1,BUY,21890.11,21936.887,21933.592
1385,340.3859558105469,2,SELL,21850.766,21891.469,21893.996
1386,344.525634765625,2,SELL,21850.766,21899.305,21901.941
1387,345.77239990234375,2,SELL,21850.766,21895.387,21901.135
1388,345.2269287109375,1,BUY,21906.629,21926.307,21917.938
1389,345.3633728027344,2,SELL,21956.14,21965.154,21970.432
1390,349.32769775390625,1,BUY,21923.71,21944.602,21933.148
1391,350.8373718261719,0,HOLD,21940.43,21905.826,21920.887
1392,351.57763671875,0,HOLD,21931.03,21913.89,21904.238
1393,349.4542236328125,0,HOLD,21937.504,21906.396,21918.57
1394,351.6360778808594,2,SELL,21914.094,21932.055,21946.018
1395,353.0094909667969,0,HOLD,21915.945,21909.762,21904.895
1396,353.0094909667969,1,BUY,21850.766,21907.473,21850.766
1397,353.642578125,0,HOLD,21931.447,21917.47,21927.607
1398,351.1587829589844,1,BUY,21915.459,21933.676,21925.621
1399,348.314697265625,0,HOLD,21919.922,21911.658,21902.006
1400,345.4606628417969,1,BUY,21906.148,21925.906,21917.455
1401,349.4737548828125,1,BUY,21908.594,21927.951,21919.895
1402,352.1717529296875,0,HOLD,21941.037,21905.709,21921.371
1403,354.49981689453125,0,HOLD,21932.55,21907.363,21914.645
1404,358.6394348144531,1,BUY,21922.074,21923.639,21896.72
1405,358.9219055175781,1,BUY,21900.174,21933.256,21923.484
1406,354.9672546386719,0,HOLD,21850.766,21850.766,21850.766
1407,356.3309326171875,0,HOLD,21850.766,21850.766,21850.766
1408,356.96405029296875,0,HOLD,21850.766,21850.766,21850.766
1409,355.1036376953125,0,HOLD,21936.277,21906.637,21917.598
1410,355.1329040527344,0,HOLD,21850.766,21850.766,21850.766
1411,357.28546142578125,1,BUY,21850.766,21925.592,21891.996
1412,357.80169677734375,2,SELL,21914.143,21912.543,21919.664
1413,360.07122802734375,1,BUY,21916.205,21934.3,21926.246
1414,358.4932556152344,1,BUY,21923.584,21944.395,21933.02
1415,359.1556396484375,1,BUY,21918.15,21936.047,21927.87
1416,357.314697265625,1,BUY,21910.256,21929.336,21921.281
1417,356.70111083984375,1,BUY,21928.598,21952.188,21939.467
1418,357.98675537109375,0,HOLD,21972.844,21947.795,21959.273
1419,359.24322509765625,1,BUY,21947.572,21950.818,21949.324
1420,359.3992004394531,1,BUY,21949.572,21961.203,21951.328
1421,356.2335205078125,2,SELL,21962.695,21956.598,21972.508
1422,352.804931640625,2,SELL,21959.027,21961.383,21973.32
1423,354.5094909667969,1,BUY,21941.049,21967.959,21955.762
1424,358.1815490722656,1,BUY,21924.812,21946.389,21934.254
1425,363.5388793945313,1,BUY,21923.445,21944.174,21932.887
1426,364.649169921875,1,BUY,21939.91,21966.895,21954.695
1427,365.0680236816406,1,BUY,21933.941,21960.281,21948.086
1428,362.7498474121094,1,BUY,21943.96,21970.682,21958.484
1429,366.27581787109375,1,BUY,21949.5,21960.719,21951.252
1430,370.3863525390625,1,BUY,21950.936,21970.25,21960.332
1431,370.0842895507813,1,BUY,21950.041,21964.3,21954.385
1432,370.6979064941406,1,BUY,21949.824,21962.875,21952.957
1433,370.5226440429687,1,BUY,21948.02,21951.266,21949.771
1434,371.6622009277344,1,BUY,21951.098,21971.295,21961.379
1435,372.1882019042969,1,BUY,21951.084,21971.232,21961.312
1436,370.8927612304687,1,BUY,21950.041,21964.305,21954.389
1437,369.6167297363281,1,BUY,21947.604,21950.846,21949.354
1438,366.81158447265625,0,HOLD,21968.98,21948.402,21964.312
1439,366.5582580566406,2,SELL,21966.693,21951.385,21967.293
1440,365.5160217285156,1,BUY,21950.41,21966.758,21956.844
1441,368.2336120605469,1,BUY,21998.115,22019.652,22009.734
1442,368.4869079589844,1,BUY,22029.453,22050.988,22041.074
1443,364.1232299804687,1,BUY,22014.15,22035.684,22025.77
1444,356.5992736816406,1,BUY,21952.578,21974.117,21964.2
1445,357.0379638671875,0,HOLD,21974.652,21948.02,21956.912
1446,360.3728942871094,0,HOLD,21957.887,21949.678,21948.182
1447,363.6980590820313,0,HOLD,21961.453,21949.342,21947.848
1448,364.0393371582031,1,BUY,21948.82,21956.213,21950.572
1449,361.1335144042969,2,SELL,21960.984,21958.834,21974.742
1450,350.914306640625,1,BUY,21948.455,21974.947,21962.75
1451,350.3390197753906,0,HOLD,21973.787,21947.91,21958.043
1452,349.05181884765625,1,BUY,21949.334,21950.482,21948.988
1453,351.2166442871094,0,HOLD,21951.95,21950.236,21948.742
1454,343.84478759765625,0,HOLD,21970.043,21947.453,21962.922
1455,348.4862976074219,1,BUY,21952.363,21970.072,21966.658
1456,350.71929931640625,0,HOLD,21965.553,21948.957,21947.459
1457,353.9372253417969,1,BUY,21962.879,21984.416,21974.5
1458,352.17218017578125,1,BUY,21984.469,22006.008,21996.092
1459,349.4710998535156,1,BUY,21967.598,21989.133,21979.219
1460,348.2523193359375,1,BUY,21950.746,21968.992,21959.074
1461,351.0411071777344,0,HOLD,21961.992,21949.293,21947.797
1462,357.5060729980469,1,BUY,21952.71,21974.246,21964.328
1463,359.7585754394531,1,BUY,22001.016,22022.553,22012.637
1464,363.3762512207031,1,BUY,22052.455,22072.832,22063.756
1465,366.1260681152344,1,BUY,22009.838,22031.375,22021.459
1466,365.6483154296875,1,BUY,21951.111,21971.404,21961.49
1467,367.8813171386719,0,HOLD,21953.434,21950.096,21948.6
1468,364.7902221679687,1,BUY,21949.354,21959.746,21951.107
1469,368.52490234375,1,BUY,21982.8,22004.34,21994.422
1470,369.6852416992187,1,BUY,22032.55,22054.086,22044.172
1471,370.5433349609375,1,BUY,21957.633,22016.762,21981.238
1472,374.6583251953125,1,BUY,22008.424,22067.547,22032.025
1473,376.5013122558594,1,BUY,22013.832,22035.373,22025.455
1474,377.7884826660156,1,BUY,22144.076,22186.805,22173.543
1475,379.36810302734375,1,BUY,22027.91,22049.45,22039.531
1476,383.3953552246094,1,BUY,21971.86,21993.396,21983.48
1477,388.3099060058594,0,HOLD,21965.496,21948.963,21947.467
1478,388.6804809570313,1,BUY,21948.49,21954.023,21950.244
1479,388.1539306640625,1,BUY,21978.137,21999.674,21989.758
1480,385.4820861816406,1,BUY,21999.178,22020.715,22010.803
1481,379.8167114257813,1,BUY,21965.363,21986.898,21976.98
1482,380.8698425292969,1,BUY,21928.922,21952.68,21939.996
1483,384.8775634765625,1,BUY,21931.473,21956.543,21944.129
1484,384.7897338867187,1,BUY,21950.334,21972.719,21964.629
1485,387.52984619140625,0,HOLD,21973.955,21947.932,21957.822
1486,387.734619140625,0,HOLD,21966.37,21948.883,21947.725
1487,391.7521057128906,1,BUY,21939.504,21966.516,21954.318
1488,393.9363708496094,0,HOLD,21970.336,21947.488,21962.543
1489,389.363037109375,1,BUY,21925.973,21948.21,21935.41
1490,387.58831787109375,1,BUY,21936.67,21963.867,21951.67
1491,388.83648681640625,1,BUY,21931.777,21957.008,21944.621
1492,381.4646301269531,1,BUY,21928.492,21952.027,21939.297
1493,389.7433776855469,1,BUY,21911.197,21930.121,21922.066
1494,384.0195007324219,1,BUY,21928.516,21952.062,21939.336
1495,377.4862060546875,1,BUY,21920.715,21939.75,21930.152
1496,380.2067565917969,2,SELL,21918.762,21928.898,21942.035
1497,373.5954895019531,0,HOLD,21850.766,21850.766,21850.766
1498,376.589111328125,0,HOLD,21850.766,21850.766,21850.766
1499,387.9296875,0,HOLD,21850.766,21850.766,21850.766
1500,389.6654052734375,0,HOLD,21930.453,21907.773,21912.98
1501,383.9316711425781,1,BUY,21932.842,21958.617,21946.348
1502,388.1051940917969,1,BUY,21934.176,21960.639,21948.441
1503,382.4982299804687,1,BUY,21901.133,21921.72,21912.441
1504,378.5393371582031,1,BUY,21905.172,21925.094,21916.484
1505,387.1690368652344,0,HOLD,21916.484,21909.73,21905.027
1506,377.2131042480469,2,SELL,21919.25,21928.574,21941.621
1507,375.3311767578125,0,HOLD,21850.766,21850.766,21850.766
1508,371.6903381347656,0,HOLD,21850.766,21850.766,21850.766
1509,380.0089111328125,1,BUY,21850.766,21912.273,21850.766
1510,384.6369323730469,2,SELL,21922.27,21926.531,21939.043
1511,387.5367126464844,1,BUY,21850.766,21952.895,21913.146
1512,393.9416198730469,1,BUY,21915.104,21933.379,21925.324
1513,392.11578369140625,2,SELL,21901.27,21908.875,21913.873
1514,392.0571594238281,1,BUY,21934.68,21961.4,21949.201
1515,390.885498046875,1,BUY,21950.309,21966.064,21956.146
1516,388.4446105957031,1,BUY,21947.473,21950.72,21949.225
1517,392.18408203125,1,BUY,21947.824,21951.07,21949.578
1518,387.0972900390625,1,BUY,21940.352,21967.31,21955.11
1519,375.2052307128906,0,HOLD,21850.766,21850.766,21850.766
1520,374.9415893554687,0,HOLD,21850.766,21850.766,21850.766
1521,370.8799133300781,2,SELL,21907.81,21928.316,21957.354
1522,371.12396240234375,0,HOLD,21850.766,21850.766,21850.766
1523,376.6990661621094,1,BUY,21906.309,21920.58,21911.07
1524,378.19293212890625,1,BUY,21938.072,21965.176,21952.98
1525,368.7319641113281,1,BUY,21906.695,21926.363,21918.008
1526,371.0263977050781,1,BUY,21966.086,21987.621,21977.707
1527,361.7900390625,1,BUY,21979.36,22000.898,21990.982
1528,357.8162536621094,1,BUY,22013.473,22035.008,22025.092
1529,353.16876220703125,1,BUY,21976.84,21998.377,21988.46
1530,343.3758850097656,1,BUY,21965.117,21986.656,21976.74
1531,344.9478454589844,1,BUY,21966.898,21988.434,21978.518
1532,336.9514465332031,1,BUY,21967.924,21989.46,21979.545
1533,336.4242858886719,1,BUY,21950.693,21968.633,21958.715
1534,333.0362243652344,0,HOLD,21962.242,21949.268,21947.773
1535,343.4832763671875,1,BUY,21948.91,21956.791,21950.66
1536,354.4673156738281,1,BUY,21948.5,21954.09,21950.254
1537,356.8788757324219,1,BUY,21967.861,21989.396,21979.479
1538,359.77874755859375,1,BUY,22018.986,22040.523,22030.605
1539,345.19189453125,1,BUY,22087.033,22151.145,22117.613
1540,349.5464782714844,1,BUY,22126.81,22205.203,22169.105
1541,346.734619140625,1,BUY,22150.172,22228.564,22192.47
1542,350.6302185058594,1,BUY,22140.639,22219.027,22182.936
1543,358.0603332519531,1,BUY,22034.623,22056.156,22046.242
1544,349.9564514160156,1,BUY,22032.215,22053.752,22043.832
1545,338.8553466796875,2,SELL,22055.74,22075.475,22076.676
1546,339.2751159667969,0,HOLD,21999.725,21972.855,21999.61
1547,347.7109375,1,BUY,21798.318,21867.457,21838.123
1548,347.62310791015625,1,BUY,21961.059,22029.969,22000.635
1549,337.28338623046875,1,BUY,22111.086,22238.48,22176.207
1550,333.43658447265625,1,BUY,22714.566,22825.307,22769.803
1551,330.0876159667969,1,BUY,22661.293,22776.918,22721.414
1552,321.6323547363281,1,BUY,22884.125,22997.068,22941.566
1553,332.4406433105469,0,HOLD,22851.27,22435.926,22747.133
1554,337.59588623046875,1,BUY,22287.592,22370.975,22343.176
1555,338.6015319824219,1,BUY,21952.088,22040.738,22011.072
1556,333.4170227050781,2,SELL,21838.805,21830.754,21875.688
1557,339.0115051269531,2,SELL,21719.105,21644.305,21719.234
1558,334.1688537597656,2,SELL,21644.86,21515.686,21646.709
1559,329.32611083984375,0,HOLD,21469.504,21446.16,21467.705
1560,317.18017578125,2,SELL,21383.896,21376.516,21388.354
1561,315.70587158203125,2,SELL,21370.309,21362.926,21374.768
1562,327.0707092285156,0,HOLD,21545.068,21403.305,21526.107
1563,323.43865966796875,0,HOLD,21646.73,21554.527,21644.273
1564,316.7310791015625,0,HOLD,22491.438,22398.734,22488.98
1565,310.6483459472656,1,BUY,22978.002,23061.727,23033.629
1566,320.3923645019531,0,HOLD,23208.285,23174.928,23188.043
1567,332.2746887207031,1,BUY,22734.816,22794.227,22769.945
1568,336.2972717285156,1,BUY,22805.986,22875.656,22841.111
1569,343.1806335449219,1,BUY,23084.969,23197.912,23142.406
1570,342.2264709472656,1,BUY,23300.477,23413.418,23357.914
1571,348.9521789550781,1,BUY,23271.43,23384.377,23328.875
1572,343.937255859375,1,BUY,23424.375,23537.316,23481.816
1573,351.58184814453125,1,BUY,23025.24,23138.184,23082.684
1574,351.2884826660156,1,BUY,22790.518,22911.277,22851.621
1575,356.7238464355469,1,BUY,22916.234,23030.889,22977.512
1576,362.8629455566406,1,BUY,22852.271,22973.033,22913.37
1577,358.85491943359375,1,BUY,22510.82,22579.955,22550.625
1578,354.4070739746094,1,BUY,22438.664,22507.803,22478.47
1579,353.7324523925781,1,BUY,22645.5,22766.262,22706.598
1580,361.015380859375,1,BUY,23262.328,23375.271,23319.768
1581,352.999267578125,1,BUY,23474.277,23587.223,23531.72
1582,345.335205078125,1,BUY,22876.355,22997.125,22937.457
1583,346.1563720703125,1,BUY,22885.395,23006.148,22946.488
1584,341.31744384765625,1,BUY,23213.895,23326.834,23271.332
1585,333.2426452636719,1,BUY,23587.467,23700.41,23644.906
1586,331.8350524902344,1,BUY,23155.867,23268.8,23213.3
1587,338.5802001953125,1,BUY,22518.115,22571.61,22537.742
1588,330.83782958984375,1,BUY,22383.242,22438.047,22412.598
1589,331.092041015625,1,BUY,22268.244,22346.637,22310.541
1590,338.49224853515625,1,BUY,22382.564,22437.328,22411.877
1591,333.55548095703125,1,BUY,22145.602,22223.996,22187.898
1592,326.6539306640625,1,BUY,22377.428,22433.64,22408.191
1593,318.1001892089844,1,BUY,22255.02,22333.414,22297.314
1594,322.1863708496094,1,BUY,22417.994,22466.416,22447.82
1595,310.0255432128906,1,BUY,22380.426,22435.756,22410.303
1596,309.6540832519531,1,BUY,22121.443,22198.734,22162.639
1597,320.6516418457031,1,BUY,22151.348,22229.738,22193.645
1598,306.22271728515625,1,BUY,22209.396,22287.793,22251.695
1599,311.3354187011719,1,BUY,22233.66,22312.055,22275.957
1600,311.66778564453125,1,BUY,22033.78,22055.316,22045.402
1601,322.20599365234375,1,BUY,22060.33,22088.672,22070.973
1602,305.97833251953125,1,BUY,22062.635,22095.29,22073.27
1603,302.3124694824219,1,BUY,22027.26,22048.797,22038.879
1604,290.48388671875,1,BUY,22043.004,22064.18,22054.621
1605,294.012939453125,2,SELL,22098.156,22117.969,22119.174
1606,285.29302978515625,2,SELL,22117.516,22134.816,22138.537
1607,284.61846923828125,2,SELL,22045.3,22055.715,22056.234
1608,295.16650390625,2,SELL,21934.883,21952.262,21955.9
1609,291.7449645996094,1,BUY,21745.402,21773.354,21765.902
1610,299.3015441894531,0,HOLD,21995.262,21907.584,21964.172
1611,284.6087951660156,1,BUY,21480.459,21606.512,21586.951
1612,283.08380126953125,0,HOLD,21376.188,21259.906,21267.637
1613,282.2038879394531,1,BUY,21582.379,21728.652,21639.19
1614,286.896240234375,1,BUY,21431.47,21543.96,21459.096
1615,280.7962341308594,1,BUY,22292.482,22415.992,22341.06
1616,284.72601318359375,1,BUY,22296.52,22414.254,22339.324
1617,292.6150207519531,1,BUY,21294.46,21331.986,21302.527
1618,302.1658935546875,1,BUY,21995.754,22096.824,22030.373
1619,301.3642883300781,1,BUY,21634.84,21735.91,21669.463
1620,299.1353454589844,1,BUY,21420.445,21521.52,21455.07
1621,307.327392578125,1,BUY,21135.934,21169.098,21139.15
1622,299.33087158203125,1,BUY,21723.113,21824.182,21757.734
1623,300.3280334472656,1,BUY,22187.736,22288.814,22222.363
1624,302.9186096191406,1,BUY,23059.008,23160.078,23093.629
1625,300.7386474609375,1,BUY,22765.97,22867.047,22800.596
1626,292.68341064453125,1,BUY,23309.35,23410.422,23343.973
1627,282.3602600097656,1,BUY,23209.246,23310.324,23243.863
1628,269.2316589355469,1,BUY,22246.195,22347.266,22280.818
1629,269.7204284667969,1,BUY,22435.963,22537.04,22470.586
1630,276.455810546875,1,BUY,22105.49,22206.566,22140.115
1631,265.30181884765625,1,BUY,23180.973,23282.043,23215.59
1632,268.5278015136719,1,BUY,23555.762,23656.838,23590.389
1633,275.3026123046875,1,BUY,23600.75,23701.822,23635.379
1634,274.901123046875,1,BUY,23118.146,23219.22,23152.771
1635,278.9951171875,1,BUY,23435.027,23536.102,23469.65
1636,288.55450439453125,1,BUY,22936.203,23037.277,22970.826
1637,286.4388732910156,1,BUY,22323.014,22424.086,22357.639
1638,277.7119445800781,1,BUY,21226.344,21293.312,21261.844
1639,277.9667053222656,1,BUY,21195.059,21296.133,21229.684
1640,274.5190734863281,1,BUY,21282.97,21369.486,21318.469
1641,276.3309631347656,1,BUY,21023.855,21061.35,21055.348
1642,281.06170654296875,1,BUY,21186.215,21242.38,21217.227
1643,282.8639221191406,1,BUY,21167.38,21223.547,21198.393
1644,288.9169006347656,2,SELL,21066.205,21053.39,21070.805
1645,289.2793273925781,1,BUY,21263.455,21300.945,21294.947
1646,283.09906005859375,2,SELL,21776.967,21725.227,21801.723
1647,280.3565673828125,2,SELL,22586.652,22506.906,22611.395
1648,279.77862548828125,1,BUY,23324.762,23408.139,23380.346
1649,280.7777099609375,1,BUY,23307.604,23394.889,23363.22
1650,285.87091064453125,2,SELL,23214.844,23060.23,23272.287
1651,283.45159912109375,1,BUY,22788.19,22871.547,22843.752
1652,292.16864013671875,1,BUY,22472.535,22555.918,22528.123
1653,296.80145263671875,1,BUY,22055.105,22138.488,22110.693
1654,301.0620422363281,1,BUY,21939.248,22056.98,21982.049
1655,295.7828369140625,1,BUY,21543.363,21648.516,21582.068
1656,294.09814453125,1,BUY,20966.207,20999.375,20969.43
1657,288.31939697265625,1,BUY,21115.668,21148.836,21118.89
1658,300.5037536621094,1,BUY,21504.244,21600.955,21534.014
1659,303.4421081542969,1,BUY,21431.275,21527.988,21461.047
1660,308.9759216308594,1,BUY,21601.652,21698.363,21631.424
1661,308.78985595703125,1,BUY,21382.016,21478.73,21411.787
1662,307.8691711425781,1,BUY,20906.832,20921.44,20910.527
1663,316.2532043457031,1,BUY,20876.02,20890.635,20879.719
1664,317.73223876953125,0,HOLD,20857.172,20842.293,20856.855
1665,315.13665771484375,2,SELL,21025.27,21012.227,21029.873
1666,314.1180419921875,2,SELL,21195.979,21188.596,21200.438
1667,310.56268310546875,2,SELL,21306.64,21299.256,21311.096
1668,319.230712890625,0,HOLD,21363.701,21346.89,21361.904
1669,317.4187316894531,2,SELL,21306.902,21299.523,21311.363
1670,323.5990905761719,2,SELL,21491.332,21411.219,21496.256
1671,326.21417236328125,2,SELL,21448.406,21348.43,21464.582
1672,325.45025634765625,0,HOLD,21254.816,21166.479,21252.428
1673,321.7381591796875,2,SELL,21326.484,21294.512,21338.973
1674,322.51190185546875,0,HOLD,21320.863,21262.387,21317.1
1675,316.2238464355469,2,SELL,21495.557,21441.645,21496.06
1676,307.8985900878906,2,SELL,21736.357,21677.482,21752.115
1677,307.6439208984375,2,SELL,21853.889,21817.13,21871.398
1678,308.53515625,0,HOLD,21504.188,21398.562,21484.695
1679,313.9906921386719,0,HOLD,21579.246,21483.61,21566.562
1680,301.1208190917969,0,HOLD,21510.295,21391.924,21486.627
1681,298.153076171875,0,HOLD,21868.924,21651.377,21710.812
1682,294.832763671875,1,BUY,22007.742,22029.281,22019.363
1683,293.1187744140625,0,HOLD,21967.994,21948.727,21949.354
1684,293.24603271484375,1,BUY,21919.012,21937.205,21928.586
1685,289.10302734375,1,BUY,21932.258,21957.73,21945.396
1686,287.0265197753906,2,SELL,21955.943,21965.402,21970.24
1687,292.82489013671875,0,HOLD,21966.3,21948.889,21947.66
1688,294.343017578125,1,BUY,21905.96,21925.754,21917.273
1689,300.778076171875,1,BUY,21925.25,21947.094,21934.688
1690,304.3529357910156,1,BUY,21901.125,21921.715,21912.438
1691,287.6632995605469,1,BUY,21931.148,21956.053,21943.604
1692,289.9454040527344,1,BUY,21917.234,21918.037,21908.385
1693,285.11663818359375,1,BUY,21904.047,21924.152,21915.355
1694,283.3731994628906,1,BUY,21850.766,21907.219,21850.766
1695,285.5799560546875,1,BUY,21901.203,21921.783,21912.514
1696,283.3035583496094,1,BUY,21949.125,21958.223,21950.875
1697,278.2308044433594,1,BUY,21954.508,21976.047,21966.129
1698,274.8063049316406,1,BUY,21955.422,21976.957,21967.041
1699,270.3320617675781,0,HOLD,21959.27,21949.549,21948.05
1700,269.2134094238281,2,SELL,22033.809,22035.258,22044.744
1701,269.3214111328125,2,SELL,21941.053,21742.26,21962.076
1702,274.67877197265625,0,HOLD,21399.447,21268.58,21285.848
1703,266.7604064941406,0,HOLD,21225.777,21210.559,21202.906
1704,262.237060546875,0,HOLD,21254.441,21232.68,21232.275
1705,268.3892822265625,1,BUY,21364.082,21448.213,21394.926
1706,276.82763671875,1,BUY,21602.447,21739.69,21654.824
1707,276.6804504394531,1,BUY,21406.99,21440.158,21410.21
1708,274.5021667480469,1,BUY,21447.422,21480.586,21450.645
1709,264.04254150390625,1,BUY,21220.723,21253.889,21223.943
1710,261.4031066894531,1,BUY,21090.746,21123.91,21093.967
1711,257.8117980957031,1,BUY,21705.223,21801.941,21735.0
1712,257.7235107421875,1,BUY,21624.193,21720.906,21653.973
1713,263.767822265625,1,BUY,21881.537,21978.25,21911.309
1714,255.8396148681641,1,BUY,22015.652,22112.361,22045.428
1715,264.287841796875,1,BUY,21686.29,21783.002,21716.06
1716,266.3778381347656,1,BUY,21683.062,21779.78,21712.842
1717,265.4063720703125,1,BUY,22107.773,22204.486,22137.545
1718,264.05230712890625,1,BUY,22325.328,22422.043,22355.104
1719,270.24371337890625,1,BUY,22811.07,22912.14,22845.697
1720,273.2168273925781,1,BUY,22867.062,22968.137,22901.691
1721,278.8684997558594,1,BUY,22811.988,22913.062,22846.613
1722,272.70660400390625,1,BUY,22308.305,22405.012,22338.066
1723,267.7416687011719,1,BUY,22799.045,22895.766,22828.822
1724,275.9346923828125,1,BUY,23110.094,23206.8,23139.86
1725,272.7261962890625,1,BUY,22525.982,22622.695,22555.758
1726,269.9395446777344,1,BUY,21899.805,21996.516,21929.576
1727,260.6867370605469,1,BUY,21792.273,21888.979,21822.035
1728,255.59429931640625,1,BUY,21959.18,22055.89,21988.95
1729,259.70556640625,1,BUY,22729.111,22825.826,22758.88
1730,262.5609130859375,1,BUY,22917.969,23014.68,22947.738
1731,264.47430419921875,1,BUY,22996.055,23092.764,23025.824
1732,258.3711853027344,1,BUY,22911.064,23007.781,22940.838
1733,277.43597412109375,1,BUY,22146.297,22243.006,22176.064
1734,282.54803466796875,1,BUY,22539.172,22635.889,22568.947
1735,280.075439453125,1,BUY,21902.38,21999.09,21932.152
1736,283.9512023925781,1,BUY,21664.66,21761.371,21694.43
1737,280.075439453125,1,BUY,21882.928,21979.635,21912.7
1738,279.45721435546875,1,BUY,22012.072,22108.791,22041.848
1739,279.467041015625,1,BUY,21473.057,21569.771,21502.828
1740,276.5921630859375,1,BUY,21342.246,21375.402,21345.463
1741,280.5758361816406,1,BUY,21116.605,21149.77,21119.822
1742,283.3918151855469,1,BUY,21327.445,21360.613,21330.668
1743,281.52764892578125,1,BUY,21412.646,21509.355,21442.414
1744,277.396728515625,1,BUY,21063.816,21078.426,21067.51
1745,275.29693603515625,1,BUY,21038.666,21053.273,21042.361
1746,287.8465576171875,1,BUY,21160.21,21247.527,21180.594
1747,288.1997985839844,1,BUY,21805.863,21902.574,21835.639
1748,287.0517272949219,1,BUY,22317.309,22418.379,22351.928
1749,282.2341003417969,1,BUY,21960.527,22061.602,21995.15
1750,276.38604736328125,1,BUY,21655.086,21751.795,21684.855
1751,275.2576599121094,1,BUY,21661.516,21758.229,21691.291
1752,278.5152587890625,1,BUY,22168.473,22269.547,22203.098
1753,276.73931884765625,1,BUY,21181.385,21214.55,21184.602
1754,280.2127685546875,1,BUY,20992.043,21025.203,20995.258
1755,283.22503662109375,1,BUY,21255.332,21288.496,21258.55
1756,281.12530517578125,1,BUY,21076.703,21109.87,21079.922
1757,271.6861267089844,1,BUY,21112.48,21145.645,21115.697
1758,269.095703125,1,BUY,21133.732,21166.9,21136.957
1759,265.3139343261719,1,BUY,21100.049,21114.656,21103.746
1760,265.107421875,1,BUY,21081.771,21110.748,21085.467
1761,268.9530944824219,1,BUY,21056.13,21070.744,21059.828
1762,262.3731384277344,1,BUY,20994.295,21008.908,20997.994
1763,262.9632263183594,1,BUY,20954.39,20969.004,20958.086
1764,259.24542236328125,1,BUY,20862.412,20895.578,20865.63
